event_id,user_id,event_type,description,category,direction,amount_original,amount_source,amount_currency,event_date,settlement_date,cash_effective_date,cash_effective_date_source,status,linked_event_id,flexibility,minimum_allowed_amount,related_image_id,related_message_ids,home_currency,amount_home_currency
event_21864,user_238,subscription,Delivery service plan,delivery_membership,debit,9,csv,USD,2024-08-14,2024-08-14,2024-08-14,settlement,settled,,stoppable,,,[],USD,9
event_21865,user_238,subscription,Gym membership,gym,debit,28,csv,USD,2024-08-11,2024-08-11,2024-08-11,settlement,settled,,reducible_or_stoppable,14,,[],USD,28
event_21866,user_238,expense,Games and recreation,entertainment,debit,28.31,csv,USD,2024-08-15,2024-08-15,2024-08-15,settlement,settled,,fixed,,,[],USD,28.31
event_21867,user_238,income,Primary household salary,salary,credit,565.44,csv,USD,2024-09-15,2024-09-15,2024-09-15,settlement,settled,,fixed,,,[],USD,565.44
event_21868,user_238,income,Second household income,salary,credit,391.73,csv,USD,2024-09-20,2024-09-20,2024-09-20,settlement,settled,,fixed,,,[],USD,391.73
event_21869,user_238,expense,Monthly rent,rent,debit,205.2,csv,USD,2024-09-03,2024-09-03,2024-09-03,settlement,settled,,fixed,,,[],USD,205.2
event_21870,user_238,expense,Energy provider bill,utilities,debit,48.81,csv,USD,2024-09-07,2024-09-07,2024-09-07,settlement,settled,,fixed,,,[],USD,48.81
event_21871,user_238,subscription,Music service subscription,music_subscription,debit,9,csv,USD,2024-09-12,2024-09-12,2024-09-12,settlement,settled,,fixed,,,[],USD,9
event_21872,user_238,subscription,Delivery service plan,delivery_membership,debit,9,csv,USD,2024-09-14,2024-09-14,2024-09-14,settlement,settled,,stoppable,,,[],USD,9
event_21873,user_238,subscription,Gym membership,gym,debit,28,csv,USD,2024-09-11,2024-09-11,2024-09-11,settlement,settled,,reducible_or_stoppable,14,,[],USD,28
event_21874,user_238,expense,Games and recreation,entertainment,debit,30.94,csv,USD,2024-09-15,2024-09-15,2024-09-15,settlement,settled,,fixed,,,[],USD,30.94
event_21875,user_238,income,Primary household salary,salary,credit,565.44,csv,USD,2024-10-15,2024-10-15,2024-10-15,settlement,settled,,fixed,,,[],USD,565.44
event_21876,user_238,income,Second household income,salary,credit,431.51,csv,USD,2024-10-20,2024-10-20,2024-10-20,settlement,settled,,fixed,,,[],USD,431.51
event_21877,user_238,expense,Monthly rent,rent,debit,205.2,csv,USD,2024-10-03,2024-10-03,2024-10-03,settlement,settled,,fixed,,,[],USD,205.2
event_21878,user_238,expense,Energy provider bill,utilities,debit,53.35,csv,USD,2024-10-07,2024-10-07,2024-10-07,settlement,settled,,fixed,,,[],USD,53.35
event_21879,user_238,subscription,Music service subscription,music_subscription,debit,9,csv,USD,2024-10-12,2024-10-12,2024-10-12,settlement,settled,,fixed,,,[],USD,9
event_21880,user_238,subscription,Delivery service plan,delivery_membership,debit,9,csv,USD,2024-10-14,2024-10-14,2024-10-14,settlement,settled,,stoppable,,,[],USD,9
event_21881,user_238,subscription,Gym membership,gym,debit,28,csv,USD,2024-10-11,2024-10-11,2024-10-11,settlement,settled,,reducible_or_stoppable,14,,[],USD,28
event_21882,user_238,expense,Games and recreation,entertainment,debit,30.18,csv,USD,2024-10-15,2024-10-15,2024-10-15,settlement,settled,,fixed,,,[],USD,30.18
event_21883,user_238,income,Primary household salary,salary,credit,565.44,csv,USD,2024-11-15,2024-11-15,2024-11-15,settlement,settled,,fixed,,,[],USD,565.44
event_21884,user_238,expense,Monthly rent,rent,debit,205.2,csv,USD,2024-11-03,2024-11-03,2024-11-03,settlement,settled,,fixed,,,[],USD,205.2
event_21885,user_238,expense,Energy provider bill,utilities,debit,52.61,csv,USD,2024-11-07,2024-11-07,2024-11-07,settlement,settled,,fixed,,,[],USD,52.61
event_21886,user_238,subscription,Music service subscription,music_subscription,debit,9,csv,USD,2024-11-12,2024-11-12,2024-11-12,settlement,settled,,fixed,,,[],USD,9
event_21887,user_238,subscription,Delivery service plan,delivery_membership,debit,9,csv,USD,2024-11-14,2024-11-14,2024-11-14,settlement,settled,,stoppable,,,[],USD,9
event_21888,user_238,subscription,Gym membership,gym,debit,28,csv,USD,2024-11-11,2024-11-11,2024-11-11,settlement,settled,,reducible_or_stoppable,14,,[],USD,28
event_21889,user_238,expense,Games and recreation,entertainment,debit,27.1,csv,USD,2024-11-15,2024-11-15,2024-11-15,settlement,settled,,fixed,,,[],USD,27.1
event_21890,user_238,expense,Monthly rent,rent,debit,205.2,csv,USD,2024-12-03,2024-12-03,2024-12-03,settlement,settled,,fixed,,,[],USD,205.2
event_21891,user_238,expense,Supermarket basket,groceries,debit,54.21,csv,USD,2024-06-14,2024-06-14,2024-06-14,settlement,settled,,fixed,,,[],USD,54.21
event_21892,user_238,expense,Local market purchase,groceries,debit,35.8,csv,USD,2024-06-21,2024-06-21,2024-06-21,settlement,settled,,fixed,,,[],USD,35.8
event_21893,user_238,expense,Fresh food shop,groceries,debit,36.96,csv,USD,2024-06-28,2024-06-28,2024-06-28,settlement,settled,,fixed,,,[],USD,36.96
event_21894,user_238,expense,Household groceries,groceries,debit,45.38,csv,USD,2024-07-05,2024-07-05,2024-07-05,settlement,settled,,fixed,,,[],USD,45.38
event_21895,user_238,expense,Supermarket basket,groceries,debit,54.27,csv,USD,2024-07-12,2024-07-12,2024-07-12,settlement,settled,,fixed,,,[],USD,54.27
event_21896,user_238,expense,Supermarket basket,groceries,debit,42.13,csv,USD,2024-07-19,2024-07-19,2024-07-19,settlement,settled,,fixed,,,[],USD,42.13
event_21897,user_238,expense,Local market purchase,groceries,debit,32.05,csv,USD,2024-07-26,2024-07-26,2024-07-26,settlement,settled,,fixed,,,[],USD,32.05
event_21898,user_238,expense,Supermarket basket,groceries,debit,53.21,csv,USD,2024-08-02,2024-08-02,2024-08-02,settlement,settled,,fixed,,,[],USD,53.21
event_21899,user_238,expense,Grocery delivery,groceries,debit,46.97,csv,USD,2024-08-09,2024-08-09,2024-08-09,settlement,settled,,fixed,,,[],USD,46.97
event_21900,user_238,expense,Household groceries,groceries,debit,31.39,csv,USD,2024-08-16,2024-08-16,2024-08-16,settlement,settled,,fixed,,,[],USD,31.39
event_21901,user_238,expense,Weekly produce market,groceries,debit,53.05,csv,USD,2024-08-23,2024-08-23,2024-08-23,settlement,settled,,fixed,,,[],USD,53.05
event_21902,user_238,expense,Local market purchase,groceries,debit,36.54,csv,USD,2024-08-30,2024-08-30,2024-08-30,settlement,settled,,fixed,,,[],USD,36.54
event_21903,user_238,expense,Household groceries,groceries,debit,49.46,csv,USD,2024-09-06,2024-09-06,2024-09-06,settlement,settled,,fixed,,,[],USD,49.46
event_21904,user_238,expense,Weekly produce market,groceries,debit,39.09,csv,USD,2024-09-13,2024-09-13,2024-09-13,settlement,settled,,fixed,,,[],USD,39.09
event_21905,user_238,expense,Fresh food shop,groceries,debit,39.6,csv,USD,2024-09-20,2024-09-20,2024-09-20,settlement,settled,,fixed,,,[],USD,39.6
event_21906,user_238,expense,Neighbourhood grocer,groceries,debit,35.02,csv,USD,2024-09-27,2024-09-27,2024-09-27,settlement,settled,,fixed,,,[],USD,35.02
event_21907,user_238,expense,Bulk pantry shop,groceries,debit,53.01,csv,USD,2024-10-04,2024-10-04,2024-10-04,settlement,settled,,fixed,,,[],USD,53.01
event_21908,user_238,expense,Fresh food shop,groceries,debit,36.28,csv,USD,2024-10-11,2024-10-11,2024-10-11,settlement,settled,,fixed,,,[],USD,36.28
event_21909,user_238,expense,Fresh food shop,groceries,debit,49.58,csv,USD,2024-10-18,2024-10-18,2024-10-18,settlement,settled,,fixed,,,[],USD,49.58
event_21910,user_238,expense,Fresh food shop,groceries,debit,36.49,csv,USD,2024-10-25,2024-10-25,2024-10-25,settlement,settled,,fixed,,,[],USD,36.49
event_21911,user_238,expense,Grocery delivery,groceries,debit,37.75,csv,USD,2024-11-01,2024-11-01,2024-11-01,settlement,settled,,fixed,,,[],USD,37.75
event_21912,user_238,expense,Household groceries,groceries,debit,33.4,csv,USD,2024-11-08,2024-11-08,2024-11-08,settlement,settled,,fixed,,,[],USD,33.4
event_21913,user_238,expense,Weekly produce market,groceries,debit,45.84,csv,USD,2024-11-15,2024-11-15,2024-11-15,settlement,settled,,fixed,,,[],USD,45.84
event_21914,user_238,expense,Grocery delivery,groceries,debit,51.45,csv,USD,2024-11-22,2024-11-22,2024-11-22,settlement,settled,,fixed,,,[],USD,51.45
event_21915,user_238,expense,Bulk pantry shop,groceries,debit,49.09,csv,USD,2024-11-29,2024-11-29,2024-11-29,settlement,settled,,fixed,,,[],USD,49.09
event_21916,user_238,expense,Local market purchase,groceries,debit,41.24,csv,USD,2024-12-06,2024-12-06,2024-12-06,settlement,settled,,fixed,,,[],USD,41.24
event_21917,user_238,expense,Rail pass,transport,debit,17.96,csv,USD,2024-06-15,2024-06-15,2024-06-15,settlement,settled,,fixed,,,[],USD,17.96
event_21918,user_238,expense,Metro and bus fares,transport,debit,23.91,csv,USD,2024-06-22,2024-06-22,2024-06-22,settlement,settled,,fixed,,,[],USD,23.91
event_21919,user_238,expense,Local taxi,transport,debit,25.05,csv,USD,2024-06-29,2024-06-29,2024-06-29,settlement,settled,,fixed,,,[],USD,25.05
event_21920,user_238,expense,Local taxi,transport,debit,17.83,csv,USD,2024-07-06,2024-07-06,2024-07-06,settlement,settled,,fixed,,,[],USD,17.83
event_21921,user_238,expense,Rail pass,transport,debit,22.84,csv,USD,2024-07-13,2024-07-13,2024-07-13,settlement,settled,,fixed,,,[],USD,22.84
event_21922,user_238,expense,Fuel refill,transport,debit,19.74,csv,USD,2024-07-20,2024-07-20,2024-07-20,settlement,settled,,fixed,,,[],USD,19.74
event_21923,user_238,expense,Parking and tolls,transport,debit,17.58,csv,USD,2024-07-27,2024-07-27,2024-07-27,settlement,settled,,fixed,,,[],USD,17.58
event_21924,user_238,expense,Fuel refill,transport,debit,29.08,csv,USD,2024-08-03,2024-08-03,2024-08-03,settlement,settled,,fixed,,,[],USD,29.08
event_21925,user_238,expense,Ride-hailing trip,transport,debit,27.53,csv,USD,2024-08-10,2024-08-10,2024-08-10,settlement,settled,,fixed,,,[],USD,27.53
event_21926,user_238,expense,Fuel refill,transport,debit,20.98,csv,USD,2024-08-17,2024-08-17,2024-08-17,settlement,settled,,fixed,,,[],USD,20.98
event_21927,user_238,expense,Fuel refill,transport,debit,25.54,csv,USD,2024-08-24,2024-08-24,2024-08-24,settlement,settled,,fixed,,,[],USD,25.54
event_21928,user_238,expense,Ride-hailing trip,transport,debit,22.01,csv,USD,2024-08-31,2024-08-31,2024-08-31,settlement,settled,,fixed,,,[],USD,22.01
event_21929,user_238,expense,Commuter pass,transport,debit,23.6,csv,USD,2024-09-07,2024-09-07,2024-09-07,settlement,settled,,fixed,,,[],USD,23.6
event_21930,user_238,expense,Metro and bus fares,transport,debit,20.07,csv,USD,2024-09-14,2024-09-14,2024-09-14,settlement,settled,,fixed,,,[],USD,20.07
event_21931,user_238,expense,Local taxi,transport,debit,19.5,csv,USD,2024-09-21,2024-09-21,2024-09-21,settlement,settled,,fixed,,,[],USD,19.5
event_21932,user_238,expense,Ride-hailing trip,transport,debit,29.11,csv,USD,2024-09-28,2024-09-28,2024-09-28,settlement,settled,,fixed,,,[],USD,29.11
event_21933,user_238,expense,Vehicle charging,transport,debit,18.15,csv,USD,2024-10-05,2024-10-05,2024-10-05,settlement,settled,,fixed,,,[],USD,18.15
event_21934,user_238,expense,Parking and tolls,transport,debit,26.97,csv,USD,2024-10-12,2024-10-12,2024-10-12,settlement,settled,,fixed,,,[],USD,26.97
event_21935,user_238,expense,Parking and tolls,transport,debit,21.78,csv,USD,2024-10-19,2024-10-19,2024-10-19,settlement,settled,,fixed,,,[],USD,21.78
event_21936,user_238,expense,Commuter pass,transport,debit,29.23,csv,USD,2024-10-26,2024-10-26,2024-10-26,settlement,settled,,fixed,,,[],USD,29.23
event_21937,user_238,expense,Ride-hailing trip,transport,debit,27.55,csv,USD,2024-11-02,2024-11-02,2024-11-02,settlement,settled,,fixed,,,[],USD,27.55
event_21938,user_238,expense,Ride-hailing trip,transport,debit,23.65,csv,USD,2024-11-09,2024-11-09,2024-11-09,settlement,settled,,fixed,,,[],USD,23.65
event_21939,user_238,expense,Local taxi,transport,debit,23.35,csv,USD,2024-11-16,2024-11-16,2024-11-16,settlement,settled,,fixed,,,[],USD,23.35
event_21940,user_238,expense,Parking and tolls,transport,debit,21.67,csv,USD,2024-11-23,2024-11-23,2024-11-23,settlement,settled,,fixed,,,[],USD,21.67
event_21941,user_238,expense,Parking and tolls,transport,debit,26.96,csv,USD,2024-11-30,2024-11-30,2024-11-30,settlement,settled,,fixed,,,[],USD,26.96
event_21942,user_238,expense,Family dinner,dining,debit,37.21,csv,USD,2024-06-16,2024-06-16,2024-06-16,settlement,settled,,fixed,,,[],USD,37.21
event_21943,user_238,expense,Coffee shop,dining,debit,39.47,csv,USD,2024-06-30,2024-06-30,2024-06-30,settlement,settled,,fixed,,,[],USD,39.47
event_21944,user_238,expense,Bakery and snacks,dining,debit,39.35,csv,USD,2024-07-14,2024-07-14,2024-07-14,settlement,settled,,fixed,,,[],USD,39.35
event_21945,user_238,expense,Coffee shop,dining,debit,38.07,csv,USD,2024-07-28,2024-07-28,2024-07-28,settlement,settled,,fixed,,,[],USD,38.07
event_21946,user_238,expense,Family dinner,dining,debit,37.3,csv,USD,2024-08-11,2024-08-11,2024-08-11,settlement,settled,,fixed,,,[],USD,37.3
event_21947,user_238,expense,Quick-service meal,dining,debit,45.62,csv,USD,2024-08-25,2024-08-25,2024-08-25,settlement,settled,,fixed,,,[],USD,45.62
event_21948,user_238,expense,Weekend food delivery,dining,debit,29.72,csv,USD,2024-09-08,2024-09-08,2024-09-08,settlement,settled,,fixed,,,[],USD,29.72
event_21949,user_238,expense,Quick-service meal,dining,debit,29.61,csv,USD,2024-09-22,2024-09-22,2024-09-22,settlement,settled,,fixed,,,[],USD,29.61
event_21950,user_238,expense,Quick-service meal,dining,debit,29.51,csv,USD,2024-10-06,2024-10-06,2024-10-06,settlement,settled,,fixed,,,[],USD,29.51
event_21951,user_238,expense,Family dinner,dining,debit,33.93,csv,USD,2024-10-20,2024-10-20,2024-10-20,settlement,settled,,fixed,,,[],USD,33.93
event_21952,user_238,expense,Weekend food delivery,dining,debit,46.21,csv,USD,2024-11-03,2024-11-03,2024-11-03,settlement,settled,,fixed,,,[],USD,46.21
event_21953,user_238,expense,Bakery and snacks,dining,debit,31.55,csv,USD,2024-11-17,2024-11-17,2024-11-17,settlement,settled,,fixed,,,[],USD,31.55
event_21954,user_238,expense,Takeaway order,dining,debit,32.47,csv,USD,2024-12-01,2024-12-01,2024-12-01,settlement,settled,,fixed,,,[],USD,32.47
event_21955,user_239,income,Payroll before leave,salary,credit,1020,csv,USD,2024-12-15,2024-12-15,2024-12-15,settlement,settled,,fixed,,,[],USD,1020
event_21956,user_239,expense,Landlord standing order,rent,debit,321.6,csv,USD,2024-12-04,2024-12-04,2024-12-04,settlement,settled,,fixed,,,[],USD,321.6
event_21957,user_239,expense,Municipal utilities,utilities,debit,63.58,csv,USD,2024-12-08,2024-12-08,2024-12-08,settlement,settled,,fixed,,,[],USD,63.58
event_21958,user_239,debt_payment,Personal loan payment,debt_repayment,debit,82,csv,USD,2024-12-13,2024-12-13,2024-12-13,settlement,settled,,fixed,,,[],USD,82
event_21959,user_239,expense,Clinic payment,healthcare,debit,67.85,csv,USD,2024-12-12,2024-12-12,2024-12-12,settlement,settled,,fixed,,,[],USD,67.85
event_21960,user_239,expense,Family support payment,family_support,debit,91,csv,USD,2024-12-15,2024-12-15,2024-12-15,settlement,settled,,fixed,,,[],USD,91
event_21961,user_239,subscription,Online backup subscription,cloud_storage,debit,7,csv,USD,2024-12-14,2024-12-14,2024-12-14,settlement,settled,,fixed,,,[],USD,7
event_21962,user_239,expense,Monthly shopping spend,shopping,debit,25.32,csv,USD,2024-12-14,2024-12-14,2024-12-14,settlement,settled,,reducible,9.2,,[],USD,25.32
event_21963,user_239,income,Payroll before leave,salary,credit,1020,csv,USD,2025-01-15,2025-01-15,2025-01-15,settlement,settled,,fixed,,,[],USD,1020
event_21964,user_239,expense,Landlord standing order,rent,debit,321.6,csv,USD,2025-01-04,2025-01-04,2025-01-04,settlement,settled,,fixed,,,[],USD,321.6
event_21965,user_239,expense,Municipal utilities,utilities,debit,67.81,csv,USD,2025-01-08,2025-01-08,2025-01-08,settlement,settled,,fixed,,,[],USD,67.81
event_21966,user_239,debt_payment,Personal loan payment,debt_repayment,debit,82,csv,USD,2025-01-13,2025-01-13,2025-01-13,settlement,settled,,fixed,,,[],USD,82
event_21967,user_239,expense,Clinic payment,healthcare,debit,74.88,csv,USD,2025-01-12,2025-01-12,2025-01-12,settlement,settled,,fixed,,,[],USD,74.88
event_21968,user_239,expense,Family support payment,family_support,debit,91,csv,USD,2025-01-15,2025-01-15,2025-01-15,settlement,settled,,fixed,,,[],USD,91
event_21969,user_239,subscription,Online backup subscription,cloud_storage,debit,7,csv,USD,2025-01-14,2025-01-14,2025-01-14,settlement,settled,,fixed,,,[],USD,7
event_21970,user_239,expense,Monthly shopping spend,shopping,debit,23.54,csv,USD,2025-01-14,2025-01-14,2025-01-14,settlement,settled,,reducible,9.2,,[],USD,23.54
event_21971,user_239,expense,Landlord standing order,rent,debit,321.6,csv,USD,2025-02-04,2025-02-04,2025-02-04,settlement,settled,,fixed,,,[],USD,321.6
event_21972,user_239,expense,Municipal utilities,utilities,debit,72.9,csv,USD,2025-02-08,2025-02-08,2025-02-08,settlement,settled,,fixed,,,[],USD,72.9
event_21973,user_239,debt_payment,Personal loan payment,debt_repayment,debit,82,csv,USD,2025-02-13,2025-02-13,2025-02-13,settlement,settled,,fixed,,,[],USD,82
event_21974,user_239,expense,Clinic payment,healthcare,debit,70.02,csv,USD,2025-02-12,2025-02-12,2025-02-12,settlement,settled,,fixed,,,[],USD,70.02
event_21975,user_239,expense,Family support payment,family_support,debit,91,csv,USD,2025-02-15,2025-02-15,2025-02-15,settlement,settled,,fixed,,,[],USD,91
event_21976,user_239,subscription,Online backup subscription,cloud_storage,debit,7,csv,USD,2025-02-14,2025-02-14,2025-02-14,settlement,settled,,fixed,,,[],USD,7
event_21977,user_239,expense,Monthly shopping spend,shopping,debit,20.8,csv,USD,2025-02-14,2025-02-14,2025-02-14,settlement,settled,,reducible,9.2,,[],USD,20.8
event_21978,user_239,expense,Landlord standing order,rent,debit,321.6,csv,USD,2025-03-04,2025-03-04,2025-03-04,settlement,settled,,fixed,,,[],USD,321.6
event_21979,user_239,expense,Municipal utilities,utilities,debit,72.93,csv,USD,2025-03-08,2025-03-08,2025-03-08,settlement,settled,,fixed,,,[],USD,72.93
event_21980,user_239,debt_payment,Personal loan payment,debt_repayment,debit,82,csv,USD,2025-03-13,2025-03-13,2025-03-13,settlement,settled,,fixed,,,[],USD,82
event_21981,user_239,expense,Clinic payment,healthcare,debit,77.67,csv,USD,2025-03-12,2025-03-12,2025-03-12,settlement,settled,,fixed,,,[],USD,77.67
event_21982,user_239,expense,Family support payment,family_support,debit,91,csv,USD,2025-03-15,2025-03-15,2025-03-15,settlement,settled,,fixed,,,[],USD,91
event_21983,user_239,subscription,Online backup subscription,cloud_storage,debit,7,csv,USD,2025-03-14,2025-03-14,2025-03-14,settlement,settled,,fixed,,,[],USD,7
event_21984,user_239,expense,Monthly shopping spend,shopping,debit,25.12,csv,USD,2025-03-14,2025-03-14,2025-03-14,settlement,settled,,reducible,9.2,,[],USD,25.12
event_21985,user_239,income,Payroll after returning from leave,salary,credit,1020,csv,USD,2025-04-15,2025-04-15,2025-04-15,settlement,settled,,fixed,,,[],USD,1020
event_21986,user_239,expense,Landlord standing order,rent,debit,321.6,csv,USD,2025-04-04,2025-04-04,2025-04-04,settlement,settled,,fixed,,,[],USD,321.6
